restaurant_id,name,days_in_advance,primary_cuisine,secondary_cuisines,primary_dining_style,secondary_dining_styles,facilities,primary_place,places,hashtags,weighted_rating_score,total_revenue,total_bookings,total_guests,total_no_shows,total_temporary_bookings,avg_revenue_per_booking,no_show_rate,kol_views,kol_likes,kol_comments,unique_kols_used,web_views,web_revenue,restaurant_name_en,restaurant_name_th,extracted_location,kol_engagement_rate
3978.0,,,,,,,,,,,,1548000.0,47.0,98.0,1.0,0.0,32936.17021276596,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,Lobby Salons The Sukhothai Bangkok,ล็อบบี้ ซาลอน เดอะสุโขทัย กรุงเทพ,Japanese,0.0
3979.0,,,,,,,,,,,,23389630.0,1261.0,2531.0,1.0,13.0,18548.47739888977,0.0007930214115781126,0.0,0.0,0.0,0.0,0.0,0.0,La Scala The Sukhothai Bangkok,ลา สกาลา เดอะสุโขทัย กรุงเทพ,Chinese,0.0
3980.0,The Square Novotel Bangkok Platinum Pratunam,90.0,international,Unknown,hotel buffet,"hotel restaurant, casual dining, buffet, hotel buffet, family friendly","have parking, indoor seating",popularzone:pratunaam,"popularzone:ratchathewi, popularzone:pratunaam",hotel buffet recommended,4.874660244719619,403692.0,28.0,75.0,2.0,0.0,14417.57142857143,0.07142857142857142,0.0,0.0,0.0,0.0,15.0,0.0,The Square Novotel Bangkok Platinum Pratunam,เดอะ สแควร์ โรงแรมโนโวเทล กรุงเทพ แพลทินัม ประตูน้ำ,Italian,0.0
3981.0,,,,,,,,,,,,171075.0,10.0,26.0,0.0,0.0,17107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burchetts Club,เบอเชตคลับ,European,0.0
3985.0,The Coral Cosmo Lounge Suvarnabhumi Airport,90.0,international,"international, thai, thai southern",buffet,"buffet, healthy","wheelchair access, indoor seating, accommodates 50+ people",popularzone:suvarnabhumi,popularzone:suvarnabhumi,"amex, luxury thai restaurants over 3000 baht",4.831063134595791,8481600.0,435.0,770.0,12.0,20.0,19497.931034482757,0.027586206896551724,0.0,0.0,0.0,0.0,54.0,0.0,The Coral Cosmo Lounge Suvarnabhumi Airport,The Coral Cosmo Lounge Suvarnabhumi Airport,Fusion,0.0
3986.0,,,,,,,,,,,,44542476.0,3302.0,6663.0,0.0,2.0,13489.544518473653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Finch Bangkok,The Finch Bangkok,Indian,0.0
3987.0,,,,,,,,,,,,9642480.0,422.0,963.0,0.0,6.0,22849.47867298578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shabu De Bear & The Bear Shabu Sukiyaki Sushi Buffet Mega Bangna,Shabu De Bear & The Bear Shabu Sukiyaki Sushi Buffet Mega Bangna,Japanese,0.0
3988.0,Celadon The Sukhothai Bangkok ,120.0,thai,Unknown,hotel restaurant,"hotel restaurant, fine dining, michelin guide","wheelchair access, private room up to 10 people, accommodates 50+ people, have parking",mrtroute:mrt lumphini,Unknown,"must visit bkk 2025 for hongkong tourists, redtable 2024 award winner, best restaurants in bangkok, michelin guide & star, amex",4.846421031450719,41209000.0,682.0,1749.0,10.0,13.0,60423.753665689146,0.01466275659824047,0.0,0.0,0.0,0.0,370.0,0.0,Celadon The Sukhothai Bangkok,Celadon The Sukhothai Bangkok,French,0.0
3989.0,,,,,,,,,,,,4732000.0,76.0,156.0,1.0,1.0,62263.15789473684,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,Colonnade The Sukhothai Bangkok,Colonnade The Sukhothai Bangkok,Chinese,0.0
3990.0,Chef Thanom The Street Ratchada,90.0,italian,"european, italian, international",family friendly,"mall restaurant, family friendly, chain restaurant, casual dining","indoor seating, wheelchair access, have parking",location:din daeng,"popularzone:mengjai, mrtroute:mrt thailand cultural centre","amex, pizza",4.742109639414914,17979720.0,731.0,1870.0,13.0,25.0,24596.060191518467,0.017783857729138167,0.0,0.0,0.0,0.0,51.0,0.0,Chef Thanom The Street Ratchada,เชฟถนอม เดอะสตรีทรัชดา,Mediterranean,0.0
3991.0,,,,,,,,,,,,636120.0,28.0,67.0,2.0,0.0,22718.571428571428,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,Chef Thanom Central Westgate,เชฟถนอม เซ็นทรัล เวสต์เกต,Steakhouse,0.0
3992.0,,,,,,,,,,,,1246080.0,34.0,103.0,1.0,0.0,36649.41176470588,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,Chef Thanom Lotus's North Ratchaphruek,เชฟถนอม โลตัส นอร์ธ ราชพฤกษ์,Italian,0.0
3993.0,Chef Thanom Att U Park Bangna,90.0,italian,"international, italian, european",family friendly,"chain restaurant, casual dining, family friendly, mall restaurant","have baby chair, wheelchair access, have parking",popularzone:suvarnabhumi,"popularzone:samut prakan, popularzone:suvarnabhumi","amex, pizza",4.827657836489477,1470000.0,67.0,199.0,1.0,3.0,21940.298507462685,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,Chef Thanom Att U Park Bangna,เชฟถนอม แอท ยู พาร์ค บางนา,Japanese,0.0
3994.0,Chef Thanom The Nine Center Tiwanon,90.0,italian,"international, italian, european",family friendly,"chain restaurant, casual dining, family friendly, mall restaurant","have parking, wheelchair access, indoor seating",popularzone:pathum thani,popularzone:pathum thani,"amex, pizza",4.692842062901438,8112480.0,822.0,1663.0,0.0,1.0,9869.197080291971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chef Thanom The Nine Center Tiwanon,เชฟถนอม เดอะไนน์ติวานนท์,Thai,0.0
3995.0,,,,,,,,,,,,3051135.0,111.0,291.0,0.0,0.0,27487.702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Orchid Twilight Asiatique The Riverfront,White Orchid Twilight Asiatique The Riverfront,International,0.0
3996.0,,,,,,,,,,,,3449808.0,83.0,235.0,0.0,1.0,41563.951807228914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Umeshuthai Sukhumvit 45,Umeshuthai Sukhumvit 45,Japanese,0.0
3997.0,,,,,,,,,,,,7766550.0,150.0,637.0,0.0,3.0,51777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Orchid River Cruise Iconsiam,White Orchid River Cruise Iconsiam,International,0.0
3998.0,,,,,,,,,,,,4742175.0,97.0,404.0,0.0,0.0,48888.40206185567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vela Bangkok Cruise Asiatique The Riverfront,Vela Bangkok Cruise Asiatique The Riverfront,International,0.0
3999.0,,,,,,,,,,,,4796550.0,93.0,381.0,0.0,5.0,51575.8064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Orchid River Cruise Asiatique The Riverfront,White Orchid River Cruise Asiatique The Riverfront,International,0.0
4000.0,edm,90.0,mediterranean,"italian, steakhouse, european, mediterranean, french",family friendly,"casual dining, family friendly","private room up to 10 people, have parking, wheelchair access",location:chatuchak,popularzone:ngamwongwan,amex,4.874660244719619,2127600.0,62.0,204.0,0.0,2.0,34316.12903225807,0.0,0.0,0.0,0.0,0.0,12.0,0.0,edm,อีดีเอ็ม,Thai,0.0
4002.0,,,,,,,,,,,,53760.0,11.0,14.0,0.0,0.0,4887.272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bar-BQ Resort Bang Khae,บาร์บีคิวรีสอร์ท บางแค,Thai,0.0
4004.0,,,,,,,,,,,,4056.0,2.0,4.0,0.0,0.0,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bar-BQ Resort Bangna,บาร์บีคิว รีสอร์ท บางนา,Thai,0.0
4005.0,,,,,,,,,,,,98304.0,4.0,28.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bar-BQ Resort Pak Kret,บาร์บีคิว รีสอร์ท ปากเกร็ด,Thai,0.0
4006.0,,,,,,,,,,,,26112.0,2.0,7.0,0.0,0.0,13056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bar-BQ Resort Rangsit,บาร์บีคิว รีสอร์ท รังสิต,Thai,0.0
4007.0,,,,,,,,,,,,52164.0,9.0,18.0,0.0,0.0,5796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bar-BQ Resort Wong Sawang,บาร์บีคิว รีสอร์ท วงศ์สว่าง,Thai,0.0
4009.0,Waves & Wind Grande Centre Point (Pattaya),90.0,international,"thai, fusion, international",buffet,"hotel restaurant, open air/outdoor, casual dining, family friendly, buffet","accommodates 50+ people, have parking",location:pattaya,Unknown,"amex, top sales hotel restaurants",4.489412803517058,17295550.0,867.0,2511.0,15.0,29.0,19948.731257208765,0.01730103806228374,0.0,0.0,0.0,0.0,106.0,0.0,Waves & Wind Grande Centre Point (Pattaya),เวฟ แอนด์ วินด์ แกรนด์เซนเตอร์ พอยต์ (พัทยา),Thai,0.0
4010.0,,,,,,,,,,,,5229840.0,332.0,785.0,1.0,2.0,15752.530120481928,0.0030120481927710845,0.0,0.0,0.0,0.0,0.0,0.0,Upper T,อัปเปอร์ที,Fusion,0.0
4011.0,,,,,,,,,,,,17980.0,1.0,2.0,1.0,0.0,17980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rod Dee Ded The Steakhouse (Reservation),รสดีเด็ด เดอะ สเต็กเฮ้าส์ (ระบบจอง),Steakhouse,0.0
4015.0,,,,,,,,,,,,428370.0,11.0,42.0,0.0,0.0,38942.72727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Orchid Twilight Iconsiam,White Orchid Twilight Iconsiam,International,0.0
4017.0,,,,,,,,,,,,1171944.0,65.0,140.0,0.0,4.0,18029.907692307694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Okina Izakaya Sky Club Robinson Ratchaphruek,โอกินะ อิซากายะ สกาย คลับ โรบินสันราชพฤกษ์,Japanese,0.0
4019.0,,,,,,,,,,,,23400.0,1.0,2.0,0.0,0.0,23400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waan Thai,หวานไทย,Thai,0.0
4021.0,Karayama Future Park Rangsit,90.0,japanese,Unknown,mall restaurant,"chain restaurant, family friendly, casual dining, mall restaurant","have parking, indoor seating, wheelchair access",shoppingmall:future park rangsit,"popularzone:rangsit, shoppingmall:future park rangsit, popularzone:pathum thani","amex, fried chicken",4.722663595300688,593532.0,133.0,210.0,1.0,6.0,4462.646616541353,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,Karayama Future Park Rangsit,คารายามะ ฟิวเจอร์ปาร์ค รังสิต,French,0.0
4022.0,,,,,,,,,,,,91800.0,7.0,17.0,0.0,0.0,13114.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mantenno,มันเทนโนะ,Japanese,0.0
4026.0,Dusit Gourmet at dusitD2 Samyan Bangkok,90.0,international,"european, international, thai, chinese, american",hotel restaurant,"casual dining, family friendly, hotel restaurant, chain restaurant","have baby chair, accommodates 50+ people, indoor seating, accommodates 80+ people, free wifi, have parking",popularzone:sam yan,"popularzone:sam yan, mrtroute:mrt sam yan, mrtroute:mrt hua lamphong","thai family friendly restaurants under 1000 baht near mrt sam yan, mrt hua lamphong, amex, thai restaurants for 50+ guests near mrt si lom, sam yan, hua lamphong",4.800966485996174,2938164.0,67.0,288.0,0.0,0.0,43853.19402985075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dusit Gourmet at dusitD2 Samyan Bangkok,Dusit Gourmet at dusitD2 Samyan Bangkok,International,0.0
4027.0,,,,,,,,,,,,1493700.0,47.0,130.0,0.0,0.0,31780.85106382979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mix Bistro (Pattaya),Mix Bistro (Pattaya),International,0.0
4029.0,Pebbles Bar and Grill Restaurant at Renaissance Pattaya Resort & Spa (Pattaya),90.0,mediterranean,Unknown,grill/bbq,"chain restaurant, grill/bbq, open air/outdoor, wine bar, hotel restaurant","wheelchair access, accommodates 50+ people, valet parking, have parking",location:pattaya,Unknown,amex,4.908510103535224,11522500.0,272.0,954.0,0.0,35.0,42362.132352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pebbles Bar and Grill Restaurant at Renaissance Pattaya Resort & Spa (Pattaya),Pebbles Bar and Grill Restaurant at Renaissance Pattaya Resort & Spa (Pattaya),International,0.0
4031.0,,,,,,,,,,,,20064810.0,1684.0,4593.0,11.0,25.0,11914.9703087886,0.006532066508313539,0.0,0.0,0.0,0.0,31.0,0.0,Nuatair The Fourth,เนื้อแท้ เดอะโฟร์ท สาย 4,Chinese,0.0
4033.0,Madison Steak Avenue at Anantara Siam Bangkok Hotel ,90.0,european,"egyptian, european, french, german",hotel restaurant,"hotel restaurant, fine dining","have parking, private room up to 10 people, wheelchair access, valet parking, accommodates 50+ people",popularzone:rajdamri,"btsroute:bts chit lom, popularzone:rajdamri, btsroute:bts ratchadamri",Unknown,4.897240224672434,24077240.0,742.0,1836.0,5.0,0.0,32449.11051212938,0.006738544474393531,0.0,0.0,0.0,0.0,61.0,0.0,Madison Steak Avenue at Anantara Siam Bangkok Hotel,Madison Steak Avenue at Anantara Siam Bangkok Hotel,Thai,0.0
4034.0,Samuay & Sons Michelin Guide (Udonthani) ,90.0,thai isaan,"thai, thai isaan",michelin guide,"fine dining, michelin guide","private room up to 10 people, free wifi, have parking, wheelchair access",location:udonthani,Unknown,"amex, michelin guide & star",4.770210448652636,804000.0,16.0,31.0,0.0,0.0,50250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samuay & Sons Michelin Guide (Udonthani),ซาหมวย & ซันส์ Michelin Guide (อุดรธานี),Steakhouse,0.0
4035.0,Chokchai SteakHouse (Rangsit),90.0,steakhouse,"steakhouse, european, thai, thai isaan",family friendly,"family friendly, casual dining","accommodates 50+ people, accommodates 80+ people, accommodates 120+ people, live music, private room up to 20 people, have parking",popularzone:pathum thani,Unknown,amex,4.756736816217545,7815000.0,119.0,301.0,1.0,1.0,65672.26890756302,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,Chokchai SteakHouse (Rangsit),โชคชัยสเต็คเฮ้าส์ (สาขารังสิต),Japanese,0.0
4038.0,,,,,,,,,,,,891960.0,24.0,48.0,0.0,0.0,37165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Village Butcher Andaz Pattaya Jomtien Beach (Pattaya),Village Butcher Andaz Pattaya Jomtien Beach (Pattaya),Steakhouse,0.0
4039.0,,,,,,,,,,,,429203580.0,13628.0,40892.0,221.0,197.0,31494.245670678018,0.01621661285588494,165181.0,461.0,113.0,4.0,0.0,0.0,Oishi Grand Siam Paragon,โออิชิแกรนด์ สยามพารากอน,Spanish,0.0034749759354889484
4041.0,Oishi Eaterium Central Westgate,90.0,japanese,"chinese, korean, japanese, international",buffet,"chain restaurant, buffet, healthy, family friendly","private room up to 10 people, free wifi",popularzone:nonthaburi,popularzone:nonthaburi,"amex, time to celebrate, famous restaurants, best selling weekday",4.808686174247378,238418780.0,12055.0,35196.0,50.0,195.0,19777.58440481128,0.00414765657403567,0.0,0.0,0.0,0.0,586.0,0.0,Oishi Eaterium Central Westgate,โออิชิ อีทเทอเรียม เซ็นทรัล เวสต์เกต,Japanese,0.0
4042.0,,,,,,,,,,,,13372320.0,747.0,1645.0,8.0,11.0,17901.36546184739,0.0107095046854083,0.0,0.0,0.0,0.0,0.0,0.0,Hey!Beanstro,Hey!Beanstro,Fusion,0.0
4044.0,Reap Factory (Courtyard by Marriott Bangkok),90.0,international,"japanese, thai northern, mediterranean, thai southern, international, thai isaan, german, italian, european, french",casual dining,"activity/experience, grill/bbq, family friendly, hotel buffet, casual dining, buffet","have parking, private room up to 10 people, roadside parking, wheelchair access, live music, accommodates 50+ people, valet parking",popularzone:asok,"popularzone:phrom phong, popularzone:asok","international buffet near phrom phong, asok, thonglor under 500 baht, time to celebrate, international buffet near phrom phong, asok, thonglor under 1000 baht, hotel buffet recommended",4.710057395087082,3634692.0,95.0,356.0,1.0,0.0,38259.915789473685,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,Reap Factory (Courtyard by Marriott Bangkok),Reap Factory (Courtyard by Marriott Bangkok),Steakhouse,0.0
4045.0,,,,,,,,,,,,1383720.0,66.0,188.0,0.0,0.0,20965.454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Everyday Mookrata & Cafe Riverside,Everyday Mookrata & Cafe Riverside,Thai,0.0
4046.0,Mr.Park BBQ Sukhumvit,90.0,korean,"korean, japanese",buffet,"buffet, grill/bbq","have parking, accommodates 80+ people, accommodates 120+ people, accommodates 50+ people",popularzone:phra khanong,"popularzone:phra khanong, btsroute:bts phra khanong",amex,4.862083658767072,35237568.0,1597.0,6227.0,39.0,16.0,22064.851596743894,0.024420788979336257,0.0,0.0,0.0,0.0,0.0,0.0,Mr.Park BBQ Sukhumvit,Mr.Park BBQ Sukhumvit,Thai,0.0
4047.0,,,,,,,,,,,,225300.0,7.0,18.0,0.0,0.0,32185.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Symbone,ซิมโบน,Steakhouse,0.0
4048.0,KROK-A-CAFÉ ESPRESSO BAR ครก อะ คาเฟ เอสเปรสโซ บาร์ @ MASON,90.0,international,"international, fusion, thai",hotel restaurant,"activity/experience, family friendly, hotel restaurant, open air/outdoor, wine bar, afternoon tea, casual dining","wheelchair access, have parking",location:pattaya,Unknown,amex,,146680.0,5.0,8.0,1.0,0.0,29336.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,KROK-A-CAFÉ ESPRESSO BAR ครก อะ คาเฟ เอสเปรสโซ บาร์ @ MASON,KROK-A-CAFÉ ESPRESSO BAR ครก อะ คาเฟ เอสเปรสโซ บาร์ @ MASON,Thai,0.0
4049.0,BEACHSIDE BAR  บีชไซด์ บาร์ @ MASON,90.0,international,"international, thai",hotel restaurant,"casual dining, hotel restaurant, open air/outdoor",have parking,location:pattaya,Unknown,amex,,343420.0,15.0,25.0,1.0,1.0,22894.666666666668,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,BEACHSIDE BAR  บีชไซด์ บาร์ @ MASON,BEACHSIDE BAR บีชไซด์ บาร์ @ MASON,Thai,0.0
4050.0,Pal Cafe & Bistro,90.0,european,"italian, european, international, american",family friendly,"hotel restaurant, cafe/dessert, family friendly","outdoor seating, indoor seating, free wifi, accommodates 50+ people, have parking, have baby chair",location:pathum wan,popularzone:ploenchit,amex,4.801771890992985,878880.0,43.0,99.0,0.0,1.0,20439.06976744186,0.0,0.0,0.0,0.0,0.0,12.0,0.0,Pal Cafe & Bistro,Pal Cafe & Bistro,Thai,0.0
4051.0,,,,,,,,,,,,4824290.0,406.0,851.0,2.0,1.0,11882.487684729063,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.0,Hawon Thailand,ฮาวอน ไทยแลนด์,Korean,0.0
4052.0,,,,,,,,,,,,575280.0,33.0,85.0,1.0,0.0,17432.727272727272,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,Everyday Mookrata & Cafe Silom,Everyday Mookrata & Cafe Silom,Thai,0.0
4054.0,Eat Drink Love Suvarnabhumi,90.0,international,"european, international, italian, thai",hotel restaurant,"afternoon tea, family friendly, hotel restaurant, cafe/dessert, healthy","indoor seating, free wifi, outdoor seating, accommodates 50+ people, wheelchair access, have parking, have baby chair",popularzone:lat krabang,"popularzone:lat krabang, popularzone:samut prakan, popularzone:suvarnabhumi","amex, italian cafes/desserts with free wifi under 350 baht",4.772187953282708,4714320.0,128.0,358.0,1.0,2.0,36830.625,0.0078125,0.0,0.0,0.0,0.0,12.0,0.0,Eat Drink Love Suvarnabhumi,อีท ดริ๊งก์ เลิฟ สุวรรณภูมิ,Thai,0.0
4055.0,,,,,,,,,,,,1788696.0,63.0,167.0,1.0,0.0,28392.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,The Home Bar Bangkok,เดอะ โฮม บาร์ แบงค็อก,Mediterranean,0.0
4056.0,,,,,,,,,,,,17196000.0,1112.0,2582.0,0.0,5.0,15464.028776978417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSHI HANA Rama 3,ซูชิ ฮานะ พระราม 3,Japanese,0.0
4057.0,,,,,,,,,,,,889800.0,52.0,130.0,0.0,1.0,17111.53846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSHI HANA Bangna,ซูชิ ฮานะ บางนา,Japanese,0.0
4058.0,,,,,,,,,,,,326500.0,17.0,41.0,0.0,0.0,19205.882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSHI HANA Ratchapruek,ซูชิ ฮานะ ราชพฤกษ์,Japanese,0.0
4059.0,,,,,,,,,,,,36561000.0,819.0,2450.0,0.0,6.0,44641.02564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSHI HANA Watcharapol,ซูชิ ฮานะ วัชรพล,Japanese,0.0
