restaurant_id,name,days_in_advance,primary_cuisine,secondary_cuisines,primary_dining_style,secondary_dining_styles,facilities,primary_place,places,hashtags,weighted_rating_score,total_revenue,total_bookings,total_guests,total_no_shows,total_temporary_bookings,avg_revenue_per_booking,no_show_rate,kol_views,kol_likes,kol_comments,unique_kols_used,web_views,web_revenue
1773.0,Savoey Riverview Rama 3,90.0,thai,Unknown,casual dining,"open air/outdoor, family friendly, waterfront, casual dining","outdoor seating, have parking, indoor seating, scenic view",location:yan nawa,popularzone:rama 3,"birthday celebration, amex",4.603677587238272,119448170.0,7259.0,30048.0,41.0,50.0,16455.182532029205,0.005648160903705745,0.0,0.0,0.0,0.0,406.0,0.0
1786.0,,,,,,,,,,,,7214390.0,97.0,259.0,0.0,4.0,74375.15463917526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788.0,,,,,,,,,,,,42400.0,2.0,6.0,0.0,0.0,21200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790.0,,,,,,,,,,,,65000.0,5.0,12.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801.0,Hong Kong Fisherman,90.0,chinese,Unknown,buffet,"buffet, family friendly, casual dining","wheelchair access, indoor seating, accommodates 50+ people, have parking",popularzone:pak kret,"popularzone:muangthong thani, popularzone:pak kret","best dim sum buffets in bangkok, amex",4.814665405212782,5080320.0,141.0,434.0,0.0,5.0,36030.63829787234,0.0,0.0,0.0,0.0,0.0,12.0,0.0
1802.0,,,,,,,,,,,,95100.0,5.0,10.0,0.0,0.0,19020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803.0,Neta Grill Central Westgate,90.0,japanese,Unknown,grill/bbq,"chain restaurant, family friendly, grill/bbq, buffet, casual dining","wheelchair access, have parking, indoor seating, accommodates 50+ people",mrtroute:mrt talad bang yai,Unknown,"amex, come more pay less, time to celebrate",4.382765783648948,25642436.0,1019.0,2809.0,4.0,18.0,25164.314033366045,0.003925417075564278,0.0,0.0,0.0,0.0,125.0,0.0
1806.0,More Than a Game Cafe,90.0,european,"european, international, american",cafe/dessert,"casual dining, family friendly, cafe/dessert, activity/experience",indoor seating,popularzone:banthat thong,"mrtroute:mrt hua lamphong, popularzone:banthat thong",amex,4.923180047226594,761130.0,83.0,237.0,0.0,5.0,9170.240963855422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807.0,Zhang Restaurant (Rama Gardens Hotel),90.0,chinese,Unknown,buffet,"casual dining, family friendly, hotel restaurant, buffet, hotel buffet","indoor seating, have parking, wheelchair access",popularzone:rangsit,Unknown,"hotel buffet recommended, best dim sum buffets in bangkok, amex",4.722632891824474,6957290.0,168.0,706.0,3.0,0.0,41412.44047619047,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0
1810.0,,,,,,,,,,,,1733720.0,75.0,173.0,8.0,0.0,23116.266666666666,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
1825.0,Zeta Café Holiday Inn Bangkok Sukhumvit 22,60.0,international,"fusion, international, american, thai",hotel buffet,"casual dining, hotel restaurant, hotel buffet, buffet","accommodates 50+ people, indoor seating, outdoor seating",popularzone:phrom phong,popularzone:phrom phong,"birthday celebration, international buffet near phrom phong, asok, thonglor under 1000 baht, top sales hotel restaurants, amex, christmas & new year deal, hotel buffet recommended, time to celebrate, international buffet near phrom phong, asok, thonglor under 500 baht",4.510873169197273,111684372.0,3553.0,12661.0,34.0,65.0,31433.82268505488,0.009569377990430622,0.0,0.0,0.0,0.0,363.0,0.0
1826.0,57th Street Marriott Sukhumvit 57,90.0,international,"fusion, international",hotel buffet,"hotel restaurant, family friendly, hotel buffet, casual dining, buffet","have parking, indoor seating, accommodates 50+ people, accommodates 80+ people, wheelchair access",popularzone:thonglor,"popularzone:thonglor, btsroute:bts thong lor","top 10 restaurant bkk (us), big group dining, tiewpaireviewpai, nonchopkin, top 10 restaurant bkk (phl), must visit bkk 2025 for hongkong tourists, must visit bkk 2025 for korean tourists, top 10 restaurant bkk (uk), buffet mania, international buffet near phrom phong, asok, thonglor under 1000 baht, good for big group, top 20 restaurants in thailand, celebration redtable awards 2025",4.642337161915256,310167784.0,11446.0,39900.0,454.0,116.0,27098.35610693692,0.03966451161977984,8523.0,177.0,13.0,1.0,0.0,0.0
1828.0,,,,,,,,,,,,47970.0,3.0,9.0,0.0,0.0,15990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831.0,The Coffee Club Royal Garden Plaza (Pattaya),90.0,fusion,"international, american, european, thai, fusion",casual dining,"chain restaurant, cafe/dessert, casual dining, family friendly",indoor seating,location:pattaya,Unknown,Unknown,4.790016188357895,3323080.0,210.0,476.0,0.0,0.0,15824.190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834.0,The Coffee Club Boat Avenue (Phuket),90.0,fusion,"american, fusion, international, european, thai",casual dining,"family friendly, casual dining, cafe/dessert, chain restaurant",indoor seating,location:phuket,Unknown,Unknown,4.837007960361086,614500.0,30.0,86.0,0.0,0.0,20483.333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835.0,,,,,,,,,,,,1921780.0,186.0,373.0,0.0,0.0,10332.150537634408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836.0,The Coffee Club Day Inn (Phuket),60.0,fusion,"international, american, european, thai, fusion",casual dining,"chain restaurant, family friendly, casual dining, cafe/dessert",indoor seating,location:phuket,Unknown,Unknown,4.770210448652636,205420.0,16.0,50.0,0.0,0.0,12838.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837.0,The Coffee Club Turtle Village (Phuket),90.0,fusion,"european, fusion, thai, international, american",casual dining,"cafe/dessert, casual dining, family friendly, chain restaurant",indoor seating,location:phuket,Unknown,Unknown,4.700759381854136,697500.0,42.0,145.0,0.0,0.0,16607.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841.0,River Barge at Chatrium Hotel Riverside Bangkok,90.0,international,"chinese, european, international, thai",hotel buffet,"hotel buffet, casual dining, family friendly, buffet, waterfront, hotel restaurant","accommodates 50+ people, wheelchair access, indoor seating, accommodates 80+ people, outdoor seating, accommodates 120+ people, have parking",popularzone:charoen krung,popularzone:charoen krung,"amex, restaurants with river view, birthday celebration, thai waterfront restaurants in charoen krung, charoen nakorn areas, hotel buffet recommended, top sales hotel restaurants, famous restaurants",4.632394675835799,181395400.0,3603.0,14987.0,21.0,57.0,50345.656397446575,0.005828476269775187,0.0,0.0,0.0,0.0,205.0,0.0
1847.0,Muteki by Mugendai Samyan Mitrtown,90.0,japanese,Unknown,buffet,"buffet, family friendly, mall restaurant, casual dining, healthy","vegan/vegetarian friendly, wheelchair access, have baby chair, have parking, free wifi, indoor seating, private room up to 10 people",popularzone:silom,"mrtroute:mrt sam yan, popularzone:rama 4, popularzone:silom, shoppingmall:samyan mitrtown",amex,4.023009729330215,816636.0,43.0,115.0,0.0,1.0,18991.53488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851.0,NEXT2 Cafe at Shangri-La Hotel Bangkok,90.0,international,Unknown,hotel restaurant,"waterfront, hotel restaurant, family friendly, buffet, casual dining","free wifi, have parking, scenic view, outdoor seating, indoor seating, private room up to 20 people, have baby chair",btsroute:bts charoen nakhon,"popularzone:charoen krung, popularzone:chinatown, popularzone:charoen nakorn, btsroute:bts charoen nakhon, btsroute:bts surasak, popularzone:sathon",Unknown,4.568283502558877,7249800.0,96.0,279.0,2.0,3.0,75518.75,0.020833333333333332,0.0,0.0,0.0,0.0,312.0,0.0
1854.0,Sumo 888 Izakaya Ari,90.0,japanese,Unknown,izakaya,"grill/bbq, family friendly, izakaya, casual dining","indoor seating, have parking",popularzone:samsen,popularzone:samsen,amex,4.640236252132398,18454620.0,541.0,1675.0,3.0,11.0,34112.05175600739,0.005545286506469501,0.0,0.0,0.0,0.0,0.0,0.0
1856.0,Spectrum Rooftop at Hyatt Regency Bangkok Sukhumvit,90.0,international,"european, international, italian",rooftop,"fine dining, hotel restaurant, rooftop, wine bar","indoor seating, have parking, wheelchair access, outdoor seating, scenic view",awardbadge:red table award,"popularzone:nana, btsroute:bts nana, btsroute:bts asok, popularzone:ratchaprasong, popularzone:asok","free-flow promotion, celebration redtable awards 2025, must visit bkk 2025 for korean tourists, top 10 restaurant bkk (au), top 10 restaurant bkk (us), amex, italian fine dining restaurants under 1000 baht, redtable 2024 award winner, must visit bkk 2025 for hongkong tourists, celebrate love with us, hungry hub picks, top 10 restaurant bkk (uk), birthday celebration, time to celebrate, top 10 restaurant bkk (jpn), famous restaurants, top 10 restaurant bkk (ger), christmas & new year deal, top 10 restaurant bkk (swe)",4.841242525383832,957611270.0,23595.0,51670.0,143.0,272.0,40585.34731934732,0.006060606060606061,56684.0,1731.0,104.0,3.0,842.0,0.0
1863.0,,,,,,,,,,,,112471700.0,4054.0,8289.0,0.0,52.0,27743.389245189937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864.0,,,,,,,,,,,,10091490.0,371.0,1125.0,5.0,3.0,27200.78167115903,0.013477088948787063,0.0,0.0,0.0,0.0,0.0,0.0
1865.0,,,,,,,,,,,,22108720.0,1772.0,2813.0,29.0,4.0,12476.704288939052,0.01636568848758465,0.0,0.0,0.0,0.0,0.0,0.0
1866.0,,,,,,,,,,,,19289410.0,697.0,1826.0,12.0,5.0,27674.906743185078,0.01721664275466284,0.0,0.0,0.0,0.0,0.0,0.0
1867.0,,,,,,,,,,,,26598110.0,643.0,2817.0,35.0,13.0,41365.64541213064,0.05443234836702955,0.0,0.0,0.0,0.0,0.0,0.0
1868.0,,,,,,,,,,,,31045050.0,1239.0,3422.0,77.0,30.0,25056.537530266345,0.062146892655367235,0.0,0.0,0.0,0.0,0.0,0.0
1870.0,,,,,,,,,,,,29970.0,1.0,3.0,0.0,0.0,29970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878.0,Hong Teh Chinese Restaurant,90.0,chinese,"chinese, thai, international",hotel restaurant,"casual dining, hotel restaurant, buffet","have baby chair, wheelchair access, free event equipment, accommodates 80+ people, accommodates 50+ people, indoor seating, free wifi, private room up to 40 people, vegan/vegetarian friendly, have parking",btsroute:bts nana,popularzone:nana,"amex, top sales hotel restaurants, best dim sum buffets in bangkok",4.7941330327315566,66126170.0,2058.0,8451.0,19.0,29.0,32131.277939747328,0.00923226433430515,0.0,0.0,0.0,0.0,63.0,0.0
1888.0,,,,,,,,,,,,60000.0,6.0,12.0,0.0,2.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890.0,Baba Beach Club Natai at Sri Panwa (Phang-nga),90.0,fusion,"thai, international, thai southern",casual dining,"family friendly, hotel restaurant, casual dining","indoor seating, have parking",location:phang-nga,Unknown,amex,,196380.0,11.0,25.0,0.0,0.0,17852.727272727272,0.0,0.0,0.0,0.0,0.0,18.0,0.0
1893.0,Sirimahannop Asiatique The Riverfront,90.0,thai,"fusion, international, thai, european",waterfront,"casual dining, cruise, waterfront, open air/outdoor, family friendly","scenic view, accommodates 120+ people, accommodates 50+ people, outdoor seating, indoor seating, accommodates 80+ people",awardbadge:red table award,shoppingmall:asiatique,"famous restaurants, birthday celebration, celebrate love with us, must visit bkk 2025 for hongkong tourists, fancy restaurants in bangkok under $50, best restaurants in bangkok, dining cruise, dinner cruise, amex",4.819106846682645,314574020.0,10912.0,31022.0,108.0,128.0,28828.264296187685,0.009897360703812317,8368.0,1.0,19.0,3.0,1024.0,0.0
1900.0,Kenny Rogers Roasters (Phuket),90.0,international,Unknown,buffet,"casual dining, buffet, family friendly",indoor seating,location:phuket,Unknown,amex,4.827657836489477,156300.0,10.0,28.0,0.0,3.0,15630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903.0,Praram 9 Kaiyang The Promenade ,90.0,thai,"thai, thai isaan",casual dining,"mall restaurant, casual dining, chain restaurant","have parking, accommodates 50+ people, have baby chair",location:khan na yao,Unknown,amex,4.725785842684127,13946570.0,1329.0,3380.0,25.0,37.0,10494.033107599698,0.018811136192626036,0.0,0.0,0.0,0.0,29.0,0.0
1904.0,Praram 9 Kaiyang The Market Bangkok,90.0,thai,"thai, thai isaan",casual dining,"casual dining, mall restaurant, chain restaurant","accommodates 50+ people, have parking, have baby chair",popularzone:pratunaam,popularzone:pratunaam,Unknown,4.76762371093035,31265040.0,3024.0,6887.0,7.0,17.0,10338.968253968254,0.0023148148148148147,0.0,0.0,0.0,0.0,16.0,0.0
1905.0,Benihana JW Marriott (Phuket),90.0,japanese,"japanese, steakhouse",teppanyaki,"teppanyaki, fine dining, chain restaurant, hotel restaurant","have parking, wheelchair access, indoor seating",location:phuket,Unknown,"hotel buffet recommended, amex",4.844421041266239,5651440.0,87.0,271.0,8.0,2.0,64959.08045977011,0.09195402298850575,0.0,0.0,0.0,0.0,19.0,0.0
1923.0,,,,,,,,,,,,8123620.0,240.0,846.0,1.0,5.0,33848.416666666664,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0
1937.0,Chatrium Residence Sathon Bangkok Staycation,90.0,international,international,staycation,Unknown,massage & spa,awardbadge:red table award,popularzone:sathu pradit,"birthday celebration, celebration redtable awards 2025, bangkok staycation, staycation, amex, 5 star hotels, famous restaurants",4.8188507921150014,296221340.0,3729.0,11428.0,4.0,27.0,79437.20568517028,0.0010726736390453205,0.0,0.0,0.0,0.0,395.0,0.0
1955.0,,,,,,,,,,,,2792040.0,248.0,640.0,2.0,8.0,11258.225806451614,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0
1961.0,Chatrium Hotel Riverside Bangkok Staycation,90.0,international,Unknown,staycation,Unknown,Unknown,awardbadge:red table award,popularzone:charoen krung,"5 star hotels, weekend best selling, staycation, amex, birthday celebration, bangkok staycation, famous restaurants",4.823089344784176,389553420.0,5024.0,12501.0,12.0,70.0,77538.49920382166,0.0023885350318471337,0.0,0.0,0.0,0.0,382.0,0.0
1963.0,,,,,,,,,,,,1138830.0,106.0,248.0,0.0,0.0,10743.67924528302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970.0,,,,,,,,,,,,1880000.0,90.0,193.0,2.0,0.0,20888.88888888889,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0
1973.0,,,,,,,,,,,,108078970.0,2165.0,6791.0,67.0,0.0,49921.00230946882,0.03094688221709007,0.0,0.0,0.0,0.0,0.0,0.0
1976.0,,,,,,,,,,,,14960.0,2.0,4.0,0.0,0.0,7480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986.0,,,,,,,,,,,,1002730.0,60.0,157.0,13.0,1.0,16712.166666666668,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
1990.0,Le Mecier Bangkok,90.0,italian,"european, international, italian",fine dining,fine dining,indoor seating,popularzone:nonthaburi,"popularzone:nonthaburi, popularzone:muangthong thani","pizza, birthday celebration, italian fine dining restaurants under 1000 baht, amex",4.749528434768922,16863160.0,749.0,1825.0,13.0,13.0,22514.232309746327,0.017356475300400534,0.0,0.0,0.0,0.0,126.0,0.0
1993.0,,,,,,,,,,,,1880970.0,77.0,298.0,2.0,1.0,24428.18181818182,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,,,,,,,,,,,,929450.0,63.0,201.0,3.0,1.0,14753.174603174602,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
2001.0,The Dining Room at Grand Hyatt Erawan,90.0,international,"thai, japanese, international, european",hotel buffet,"buffet, family friendly, hotel buffet, casual dining, hotel restaurant","indoor seating, accommodates 50+ people, accommodates 120+ people, accommodates 80+ people, have parking, wheelchair access, free wifi",awardtype:red table 2024,"popularzone:ratchaprasong, btsroute:bts chit lom","hungry hub picks, come more pay less, hotel buffet recommended, birthday celebration, top sales hotel restaurants, 5 must-try buffet restaurants, must visit bkk 2025 for hongkong tourists, redtable 2024 award winner, weekend best selling, amex, must visit bkk 2025 for korean tourists, famous restaurants, top 10 restaurant bkk (phl), sunday brunch, buffet mania, romantic & instagrammable restaurants for christmas, best selling weekday",4.7756333289267365,1053056410.0,15765.0,65526.0,63.0,246.0,66797.10815096734,0.003996194100856327,0.0,0.0,0.0,0.0,1670.0,0.0
2002.0,Oishi Eaterium Future Park Rangsit,90.0,japanese,"european, international, japanese, fusion",buffet,"hot pot/shabu, chain restaurant, teppanyaki, buffet","accommodates 50+ people, indoor seating, accommodates 80+ people, free wifi, accommodates 120+ people, have baby chair",awardtype:red table 2025,"popularzone:rangsit, shoppingmall:future park rangsit","celebration redtable awards 2025, amex, oishi group buffet, time to celebrate, best selling weekday, famous restaurants",4.777200231335483,131489630.0,10041.0,19392.0,87.0,156.0,13095.272383228763,0.008664475649835674,0.0,0.0,0.0,0.0,442.0,0.0
2003.0,,,,,,,,,,,,94742950.0,5483.0,14011.0,4.0,138.0,17279.399963523618,0.0007295276308590188,0.0,0.0,0.0,0.0,75.0,0.0
2004.0,Oishi Eaterium Fashion Island,90.0,japanese,"american, european, fusion, japanese",buffet,"casual dining, mall restaurant, chain restaurant, buffet","accommodates 80+ people, accommodates 120+ people, have baby chair, free wifi, indoor seating, accommodates 50+ people",popularzone:ram intra,"shoppingmall:fashion island, popularzone:ram intra","amex, best selling weekday, famous restaurants, time to celebrate, celebration redtable awards 2025",4.781299572417867,216918450.0,9698.0,31993.0,4.0,228.0,22367.338626520934,0.00041245617653124357,0.0,0.0,0.0,0.0,307.0,0.0
2005.0,Oishi Eaterium Central Rama 9,90.0,japanese,"fusion, thai, european, japanese",buffet,"buffet, casual dining, chain restaurant","accommodates 120+ people, accommodates 80+ people, accommodates 50+ people",awardbadge:red table award,"mrtroute:mrt phra ram 9, shoppingmall:central rama 9, popularzone:rama 9","best selling weekday, celebration redtable awards 2025, famous restaurants, amex, time to celebrate",4.664260493354129,186092090.0,11594.0,27452.0,134.0,245.0,16050.723650163878,0.011557702259789547,0.0,0.0,0.0,0.0,723.0,0.0
2006.0,,,,,,,,,,,,632280.0,33.0,94.0,0.0,0.0,19160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,Oishi Eaterium Central Korat (Nakhon Ratchasima),90.0,japanese,"fusion, japanese, european, international",buffet,"buffet, teppanyaki, hot pot/shabu, chain restaurant","have baby chair, free wifi, accommodates 50+ people, accommodates 120+ people, indoor seating, accommodates 80+ people",awardbadge:red table award,Unknown,"celebration redtable awards 2025, famous restaurants, amex, best selling weekday, time to celebrate",4.791488699615039,5112070.0,286.0,755.0,0.0,8.0,17874.37062937063,0.0,0.0,0.0,0.0,0.0,38.0,0.0
2010.0,,,,,,,,,,,,11834870.0,641.0,1541.0,10.0,16.0,18463.135725429016,0.015600624024960999,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,,,,,,,,,,,,34711760.0,3817.0,4474.0,15.0,11.0,9093.990044537595,0.0039297877914592615,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,,,,,,,,,,,,95602580.0,6556.0,14148.0,14.0,99.0,14582.4557657108,0.0021354484441732766,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Ventisi Restaurant Centara Grand at CentralWorld,90.0,international,"fusion, thai, international",buffet,"hotel restaurant, casual dining, hotel buffet, mall restaurant, family friendly, buffet","wheelchair access, have parking, free wifi, indoor seating",shoppingmall:central world,"popularzone:pratunaam, btsroute:bts chit lom, shoppingmall:central world","hotel buffet recommended, sunday brunch, top sales hotel restaurants, thai mall restaurants near bts chit lom, siam, phloen chit, good for big group, you&i, amex",4.621212312044965,144650825.0,2588.0,11580.0,46.0,37.0,55892.899922720244,0.01777434312210201,0.0,0.0,0.0,0.0,606.0,0.0
2019.0,,,,,,,,,,,,19990.0,1.0,2.0,0.0,0.0,19990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022.0,The Sky 32 at Grande CentrePoint Hotel (Pattaya),90.0,international,"thai, international, european, fusion",rooftop,"family friendly, rooftop, casual dining, hotel restaurant, open air/outdoor","scenic view, have parking, outdoor seating",awardtype:red table 2022,Unknown,"birthday celebration, amex, must visit bkk 2025 for hongkong tourists, famous restaurants",4.877951872400805,255953000.0,9388.0,24420.0,152.0,116.0,27263.847464848743,0.016190881976991905,0.0,0.0,0.0,0.0,510.0,0.0
2029.0,Neta Grill Market Village Rangsit,90.0,japanese,Unknown,grill/bbq,"casual dining, family friendly, chain restaurant, buffet, grill/bbq","have parking, accommodates 50+ people, wheelchair access, indoor seating",popularzone:rangsit,"popularzone:rangsit, popularzone:pathum thani","amex, time to celebrate, come more pay less",4.46745417377466,9693589.0,345.0,1000.0,1.0,7.0,28097.359420289857,0.002898550724637681,0.0,0.0,0.0,0.0,0.0,0.0
